time,theta,theta_dot,tau
65.08,-0.014133957202187407,-0.09247981629531235,0.24087683705085253
65.1,-0.015903084860250966,-0.08424571688124918,0.24087683705085253
65.12,-0.01748986496043484,-0.07438481480187925,0.34227355296434475
65.14,-0.018864880974787734,-0.06299787774155276,0.385256621387897
65.16,-0.020002442475356694,-0.05038043148780428,0.385256621387897
65.18,-0.020880585134182995,-0.037022759931370094,0.45241352623301406
65.2,-0.021485805898794747,-0.023406720414085674,0.47552825814758093
65.22,-0.02181590379512607,-0.009535580073841726,0.4911436253643421
65.24,-0.021866114279546316,0.004500447387438579,0.4911436253643421
65.26,-0.021634992635566848,0.01855409907127327,0.4990133642141361
65.28,-0.02112459815365517,0.032426121738108965,0.49114362536434475
65.3,-0.020340685973852385,0.045931407759279036,0.4755282581475853
65.32000000000001,-0.019294355525338456,0.05882616545319792,0.452413526233008
65.34,-0.018001574038348497,0.0706637179338725,0.42216396275100365
65.36,-0.016482378839126302,0.08119156304956165,0.38525662138790606
65.38,-0.01476087057296578,0.090368888528549,0.38525662138790606
65.4,-0.012865213204208888,0.09836657197915737,0.2938926261462229
65.42,-0.010823594323796228,0.10558701799453335,0.24087683705086496
65.44,-0.008650193920884968,0.11177491690580402,0.1840622763423438
65.46000000000001,-0.006373985578268376,0.11590574353706484,0.12434494358240178
65.48,-0.00403285545700466,0.11765155713595055,0.06266661678215091
65.5,-0.0016720179655492374,0.11746073179947547,-4.41306134138659e-15
65.52,0.0006665985286579115,0.11597929071850926,-4.41306134138659e-15
65.54,0.002963673780944383,0.11315333688752435,-0.12434494358243786
65.56,0.005191761606961165,0.10935170042919164,-0.18406227634232558
65.58,0.007326054282723845,0.10435217212545327,-0.2408768370508478
65.6,0.009343995069137322,0.0973744871823251,-0.2408768370508478
65.62,0.011209180352568227,0.08878206535523062,-0.3422735529643408
65.64,0.012892887509107442,0.07929723502789654,-0.38525662138789357
65.66,0.014374953303917064,0.0689805523289156,-0.38525662138789357
65.68,0.01563908449402486,0.05741292389711634,-0.4524135262330118
65.7,0.016660428471644773,0.04459137439518372,-0.47552825814757926
65.72,0.017418814831513564,0.031142834904620855,-0.4911436253643411
65.74,0.017905295975923767,0.017483300320244338,-0.4911436253643411
65.76,0.01811827429249917,0.0038585338406767365,-0.49901336421413467
65.78,0.018061524737262365,-0.009544155962534356,-0.4911436253643458
65.8,0.017737382298987324,-0.02270556608308631,-0.47552825814757815
65.82000000000001,0.017151606525921088,-0.035560185288112306,-0.45241352623299824
65.84,0.01631497555001572,-0.04788582721176965,-0.42216396275100654
65.86,0.0152432860869258,-0.0593036303552948,-0.3852566213879095
65.88,0.01395735343600991,-0.06927805808696652,-0.3852566213879095
65.9,0.012486211206624277,-0.07780297172322893,-0.2938926261462273
65.92,0.01085827605766283,-0.08496897198253413,-0.24087683705086968
65.94,0.009101206810382744,-0.0903221400571824,-0.1840622763423488
65.96000000000001,0.007251570224156211,-0.09399670787164464,-0.124344943582407
65.98,0.005344167534338782,-0.09646938097112223,-0.06266661678215626
66.0,0.003405854760721777,-0.09720536755352484,-9.772415167715292e-16
66.02,0.001471339852878911,-0.09600442885877497,-9.772415167715292e-16
66.04,-0.0004288717618885971,-0.09376199908378449,0.12434494358243264
66.06,-0.0022699766937985793,-0.09019593281144687,0.18406227634234698
66.08,-0.0040204029032689425,-0.08469569908383492,0.2408768370508431
66.1,-0.005647342413738394,-0.07761581152215702,0.2408768370508431
66.12,-0.007121419629992842,-0.06933629074488032,0.3422735529643576
66.14,-0.008418647125876325,-0.060163246268715116,0.38525662138789013
66.16,-0.009524595737780656,-0.050176060100351645,0.38525662138789013
66.18,-0.010423904967920027,-0.03962001166891571,0.4524135262330095
66.2,-0.011104413024480786,-0.02852757961503853,0.4755282581475776
66.22,-0.011557080104781854,-0.016732437110215083,0.4911436253643401
66.24,-0.011770352587868198,-0.004579476940209128,0.4911436253643401
66.26,-0.011740630527701806,0.007568371498684161,0.499013364214135
66.28,-0.011469108518176868,0.019549449403615506,0.4911436253643468
66.3,-0.010959833828334506,0.031311711942247404,0.4755282581475798
66.32000000000001,-0.010220833364430937,0.042597111023652795,0.4524135262330005
66.34,-0.009265218222348446,0.05296346066405502,0.4221639627510094
66.36,-0.008110697503535425,0.0622259798792589,0.3852566213878948
66.38,-0.006779837333199273,0.07039023694962382,0.3852566213878948
66.4,-0.005298098639475054,0.07764370105249108,0.29389262614623163
66.42,-0.0036846089907194256,0.08366093496865169,0.2408768370508495
66.44,-0.0019662958035294737,0.0878107759379943,0.1840622763423538
66.46000000000001,-0.00018042865572105108,0.0901702039808304,0.12434494358241223
66.48,0.001633486817237248,0.09110417908861677,0.06266661678216161
66.5,0.003452093929636512,0.09052381245292111,6.367544374929648e-15
66.52,0.0052466506700782735,0.0884601316576235,6.367544374929648e-15
66.54,0.006981430694809634,0.08458402127853004,-0.12434494358242741
66.56,0.00862740941606963,0.07964278649111156,-0.18406227634234196
66.58,0.010165002690799906,0.07427000934937128,-0.24087683705083834
66.6,0.01157628615998523,0.06669869855512646,-0.24087683705083834
66.62,0.012821141232184956,0.05764455521443734,-0.3422735529643537
66.64,0.013875940420726731,0.04753555713128316,-0.3852566213878867
66.66,0.014716991399874787,0.03644126337355847,-0.3852566213878867
66.68,0.015328241843332311,0.02460156528799238,-0.4524135262330193
66.7,0.0156983067580884,0.01225694845545306,-0.47552825814757593
66.72,0.015816734165819846,-0.0004703277716047779,-0.4911436253643444
66.74,0.015678584560882457,-0.013353361093142845,-0.4911436253643444
66.76,0.015283169850727498,-0.02616484011834736,-0.49901336421413534
66.78,0.014633464728781694,-0.03877862783827527,-0.4911436253643478
66.8,0.01373601028732398,-0.05104766719906159,-0.4755282581475815
66.82000000000001,0.01260226300270651,-0.06251834626328445,-0.4524135262330028
66.84,0.011248174949251535,-0.07288889698238371,-0.4221639627510123
66.86,0.00969407898325491,-0.08206227695230861,-0.38525662138789823
66.88,0.007964688742989149,-0.09014616941348413,-0.38525662138789823
66.9,0.006086245943656051,-0.09748318964790839,-0.293892626146236
66.92,0.004072456578373311,-0.1039119951858115,-0.24087683705085422
66.94,0.001949887733731179,-0.10840048116431227,-0.18406227634235883
66.96000000000001,-0.00024531030945732467,-0.11058403828472882,-0.12434494358241745
66.98,-0.0024692294334008325,-0.11088177398652432,-0.06266661678213876
67.0,-0.004681125262551511,-0.10988090993271797,-1.1757847233087767e-14
67.02,-0.0068612718909647884,-0.10755083454611633,-1.1757847233087767e-14
67.04,-0.008982003777378646,-0.1042593160921757,0.12434494358244973
67.06,-0.011018368310502109,-0.0996854717621099,0.18406227634233696
67.08,-0.012946394373464475,-0.09295205164738174,0.24087683705083363
67.1,-0.014726342393392416,-0.08463410325907514,0.24087683705083363
67.12,-0.016329386214264534,-0.07542002893627547,0.34227355296434975
67.14,-0.01773428598434082,-0.06521427957237094,0.38525662138788325
67.16,-0.01892223912443095,-0.05349818815781853,0.38525662138788325
67.18,-0.01986677744127543,-0.0408934412309748,0.452413526233017
67.2,-0.020551934448626963,-0.027529896600292425,0.47552825814757427
67.22,-0.020965121779063085,-0.013616967729051799,0.4911436253643434
67.24,-0.02109712587081547,0.00040074223363245967,0.4911436253643434
67.26,-0.020948130313976798,0.014388595235059268,0.49901336421413567
67.28,-0.02052010608144826,0.0283438632693941,0.4911436253643435
67.3,-0.019817340507940005,0.042008810042337814,0.47552825814758315
67.32000000000001,-0.01884664875883901,0.05498438702789006,0.4524135262330051
67.34,-0.017622006331613746,0.06730348278184395,0.422163962751
67.36,-0.01616696656245825,0.07820748429751118,0.3852566213879017
67.38,-0.01450703022832467,0.08753498793988324,0.3852566213879017
67.4,-0.012668887669941661,0.09598345562731217,0.29389262614621736
67.42,-0.010675974656689374,0.1032050920505236,0.24087683705085897
67.44,-0.008558038572681396,0.10844923608073678,0.18406227634236383
67.46000000000001,-0.006350656843611949,0.11180228221977971,0.12434494358242267
67.48,-0.00409128053654704,0.11353022272497357,0.06266661678214411
67.5,-0.00181442094304374,0.11403032968729504,1.7148150091245887e-14
67.52,0.0004563139777976821,0.11301090629862474,1.7148150091245887e-14
67.54,0.002690136582288306,0.1100454247525261,-0.12434494358244451
67.56,0.004850159870285475,0.10527602873127963,-0.18406227634233194
67.58,0.006898088797720292,0.09931705084422608,-0.2408768370508538
67.6,0.008813121382655501,0.0921359519231457,-0.2408768370508538
67.62,0.010570745773423349,0.08341925858099491,-0.3422735529643458
67.64,0.012142949957290657,0.0733140156683276,-0.38525662138789796
67.66,0.01350160463572451,0.06232726539567686,-0.38525662138789796
67.68,0.014633068869447544,0.05062536872925241,-0.45241352623301473
67.7,0.015524440301464715,0.03840490444044755,-0.4755282581475814
67.72,0.016165510801941063,0.02575339001417118,-0.49114362536434236
67.74,0.016549481800880117,0.012626716142503653,-0.49114362536434236
67.76,0.016669458134143268,-0.0007089506881091841,-0.49901336421413606
67.78,0.01652451667339949,-0.013821768933291886,-0.49114362536434447
67.8,0.016120251729645214,-0.026451511186735534,-0.4755282581475848
