time,theta,theta_dot,tau
9.253333333333314,0.048454756134814765,0.06798247562490597,0.8
9.273333333333314,0.04987147826337628,0.07363404290448007,0.8
9.293333333333313,0.05139782896187178,0.07894232774634591,0.8
9.313333333333313,0.053026767446847714,0.08389007631351632,0.8
9.333333333333313,0.05475092360347847,0.08846161744961945,0.8
9.353333333333312,0.05656263010508825,0.09264290812977413,0.8
9.373333333333312,0.05845395537291724,0.09642157201668919,0.8
9.393333333333311,0.06041673723728616,0.09978693103181807,0.8
9.413333333333311,0.062442617159803926,0.10273002988087264,0.8
9.43333333333331,0.06452307487534707,0.10524365350285214,0.8
9.45333333333331,0.06664946331222345,0.10732233744181828,0.8
9.47333333333331,0.06881304364921831,0.10896237117076761,0.8
9.49333333333331,0.07100502036910852,0.11016179442692971,0.8
9.513333333333309,0.07321657616971383,0.11092038664745264,0.8
9.533333333333308,0.07543890659562555,0.11123964962352062,0.8
9.553333333333308,0.07766325425639856,0.11112278351927331,0.8
9.573333333333307,0.07988094250019522,0.11057465642925611,0.8
9.593333333333307,0.08208340841560854,0.10960176767432703,0.8
9.613333333333307,0.0842622350386412,0.10821220506079025,0.8
9.633333333333306,0.0864091826465483,0.10641559635084775,0.8
9.653333333333306,0.0885162190254331,0.10422305521410344,0.8
9.673333333333305,0.09057554860408085,0.10164712194969074,0.8
9.693333333333305,0.09257964035249006,0.09870169928651566,0.8
9.713333333333305,0.0945212543498726,0.09540198358503504,0.8
9.733333333333304,0.0963934669335052,0.09176439177787138,0.8
9.753333333333304,0.09818969434668207,0.08780648439837703,0.8
9.773333333333303,0.0999037148111018,0.08354688505600494,0.8
9.793333333333303,0.10152968895627901,0.07900519672504942,0.8
9.813333333333302,0.10306217854596315,0.07420191521904308,0.8
9.833333333333302,0.10449616344903387,0.0691583402269088,0.8
9.853333333333302,0.10582705680988684,0.06389648428896405,0.8
9.873333333333301,0.10705071838089222,0.05843898009116645,0.8
9.8933333333333,0.10816346598706474,0.05280898645469648,0.8
9.9133333333333,0.10916208510060123,0.04703009339522348,0.8
9.9333333333333,0.11004383651039017,0.04112622662212724,0.8
9.9533333333333,0.11080646207895177,0.03512155184268154,0.8
9.973333333333299,0.11144818858650615,0.029040379229878868,0.8
9.993333333333299,0.11196772966896937,0.022907068405307113,0.8
10.0,0.11196772966896937,0.022907068405307113,-1.2246467991473533e-15
10.02,0.11220486964194173,0.0008360126016886855,-1.2246467991473533e-15
10.04,0.11200261299711367,-0.021018675153581818,0.06266661678215055
10.059999999999999,0.11137860389386628,-0.041328102425667215,0.12434494358242895
10.079999999999998,0.1103641959983635,-0.060048512800135026,0.18406227634234015
10.099999999999998,0.1089913586260723,-0.07716207324687716,0.2408768370508553
10.119999999999997,0.10729216622411926,-0.09267606444498273,0.2938926261462341
10.139999999999997,0.10529830787808643,-0.10662168917267445,0.3422735529643445
10.159999999999997,0.10304062426040872,-0.11905252117763804,0.3852566213878945
10.179999999999996,0.10054867893319132,-0.13004262245168452,0.42216396275100726
10.199999999999996,0.09785037030859514,-0.139684361932303,0.4524135262330094
10.219999999999995,0.09497158986323387,-0.14808597325499206,0.4755282581475775
10.239999999999995,0.09193593141003652,-0.15536889320412836,0.491143625364344
10.259999999999994,0.08876445536402582,-0.16166492588484974,0.4990133642141359
10.279999999999994,0.0854755110110449,-0.16711328030278558,0.49901336421413595
10.299999999999994,0.08208461881533884,-0.17185753094339537,0.4911436253643455
10.319999999999993,0.07860441379861585,-0.17604255205250147,0.47552825814757554
10.339999999999993,0.07504465000590192,-0.17981147661286412,0.4524135262330097
10.359999999999992,0.0714122650585681,-0.18330273048147677,0.42216396275100954
10.379999999999992,0.06771150279875408,-0.18664719080637787,0.38525662138789496
10.399999999999991,0.06394409106813435,-0.1899655157021051,0.3422735529643424
10.419999999999991,0.06010947075310231,-0.19336568926493358,0.29389262614623757
10.43999999999999,0.05620507138267446,-0.19694082240083188,0.24087683705085594
10.45999999999999,0.05222662779835189,-0.20076724568024334,0.18406227634234082
10.47999999999999,0.04816853173913762,-0.20490292559422302,0.12434494358242623
10.49999999999999,0.04402421161072423,-0.20938623024490793,0.06266661678215481
10.519999999999989,0.03978653324471509,-0.21423506474601314,-4.904777002955296e-16
10.539999999999988,0.03544821410901569,-0.2194463905283134,-0.06266661678214873
10.559999999999988,0.031002243209730093,-0.224996136437692,-0.12434494358242718
10.579999999999988,0.026442298831553492,-0.23083950307922255,-0.18406227634234174
10.599999999999987,0.021763156299283812,-0.2369116554014113,-0.2408768370508568
10.619999999999987,0.0169610781071678,-0.2431287921319406,-0.2938926261462326
10.639999999999986,0.012034179052811171,-0.24938957447064575,-0.34227355296434314
10.659999999999986,0.0069827594237902284,-0.2555768905152294,-0.3852566213878956
10.679999999999986,0.001809599811449277,-0.26155992633486363,-0.42216396275100626
10.699999999999985,-0.0034797882405277003,-0.26719650951040325,-0.4524135262330101
10.719999999999985,-0.008876960816455693,-0.2723356863700633,-0.47552825814757804
10.739999999999984,-0.014370393684047845,-0.27682049030502354,-0.49114362536434436
10.759999999999984,-0.019945391189782558,-0.280490855137171,-0.49901336421413556
10.779999999999983,-0.025584054409146514,-0.28318662515944043,-0.49901336421413583
10.799999999999983,-0.03126530998384725,-0.28475061165262777,-0.4911436253643452
10.819999999999983,-0.036965000063994294,-0.2850316448155449,-0.4755282581475772
10.839999999999982,-0.04265603275114487,-0.28388756998440173,-0.45241352623300896
10.859999999999982,-0.04830859142316063,-0.28118813780816754,-0.42216396275100865
10.879999999999981,-0.053890400331079724,-0.2768177396743527,-0.3852566213878984
10.89999999999998,-0.05936704290815813,-0.270677942117776,-0.34227355296434114
10.91999999999998,-0.06470232833767095,-0.26268977715118164,-0.29389262614623624
10.93999999999998,-0.06985870110378678,-0.25279574937349825,-0.2408768370508607
10.95999999999998,-0.074797687512339,-0.2409615252673772,-0.18406227634233924
10.979999999999979,-0.07948037252756082,-0.2271772752082751,-0.12434494358242457
10.999999999999979,-0.0838678997369799,-0.21145864427840347,-0.0626666167821531
11.019999999999978,-0.08792198683787487,-0.19384733390852735,-4.899825157862589e-15
11.039999999999978,-0.09160544874108312,-0.17441128255246996,0.06266661678215044
11.059999999999977,-0.09488272021547717,-0.1532444399254626,0.12434494358242884
11.079999999999977,-0.09772036995091049,-0.13046613570190974,0.18406227634233674
11.099999999999977,-0.10008759799860407,-0.10622004986874276,0.24087683705085833
11.119999999999976,-0.10195670875355796,-0.0806727980718565,0.293892626146234
11.139999999999976,-0.10330355196955493,-0.05401215118786161,0.34227355296434436
11.159999999999975,-0.10410792473795041,-0.026444913923343517,0.3852566213878967
11.179999999999975,-0.10435392790951908,0.0018055075798552936,0.4221639627510072
11.199999999999974,-0.10403027108687582,0.030501814433723132,0.4524135262330078
11.219999999999974,-0.10313052104296982,0.059395761059226684,0.4755282581475764
11.239999999999974,-0.10165328926181318,0.08823129604637388,0.4911436253643447
11.259999999999973,-0.09960235513770521,0.11674785212706748,0.49901336421413567
11.279999999999973,-0.09698672234979278,0.14468373717313704,0.4990133642141357
11.299999999999972,-0.09382060688337486,0.17177957631000584,0.49114362536434486
11.319999999999972,-0.09012335618715314,0.1977817541458151,0.47552825814757665
11.339999999999971,-0.0859192999784671,0.22244580572977815,0.4524135262330113
11.359999999999971,-0.08123753423294489,0.2455397052085072,0.4221639627510077
11.37999999999997,-0.07611164090475286,0.2668470022612956,0.38525662138789735
11.39999999999997,-0.07057934690349492,0.28616975827485874,0.3422735529643451
11.41999999999997,-0.06468212678844856,0.30333123686462177,0.29389262614623485
11.43999999999997,-0.058464754515011055,0.31817830675028386,0.2408768370508592
11.459999999999969,-0.05197481036715148,0.3305835191198479,0.18406227634234423
11.479999999999968,-0.04526214991924627,0.34044682642326934,0.1243449435824229
11.499999999999968,-0.038378342477920456,0.34769691496083693,0.06266661678215141
11.519999999999968,-0.031376086947884664,0.352292129590552,3.1847006584197066e-15
11.539999999999967,-0.024308613435516324,0.35422097527402335,-0.06266661678215213
11.559999999999967,-0.017229079142487363,0.35350218689753843,-0.12434494358243049
11.579999999999966,-0.01018996720390138,0.35018436571780465,-0.18406227634233832
11.599999999999966,-0.0032424970885929607,0.34434518775630846,-0.24087683705085358
11.619999999999965,0.0035639449972736043,0.33609019636854154,-0.2938926261462354
